fa;1;49;184;175;0.95109;0.96750;0.92434;169.31250
fa;1;50;219;210;0.95890;0.97754;0.91893;205.28340
fa;1;51;223;211;0.94619;0.97610;0.94266;205.95710
fa;1;52;208;199;0.95673;0.96271;0.92013;191.57929
fa;1;53;199;187;0.93970;0.97707;0.94660;182.71209
fa;1;54;199;189;0.94975;0.99254;0.95303;187.59006
fa;1;55;168;161;0.95833;0.97421;0.93601;156.84781
fa;1;56;168;158;0.94048;0.96758;0.92772;152.87764
fa;1;57;140;128;0.91429;0.98031;0.93621;125.47968
fa;1;58;134;127;0.94776;0.94150;0.86066;119.57050
fa;1;59;112;102;0.91071;0.94083;0.87954;95.96466
fa;1;60;86;77;0.89535;0.95706;0.88498;73.69362
fa;1;61;113;103;0.91150;0.98667;0.91706;101.62701
fa;1;62;78;66;0.84615;0.89371;0.78040;58.98486
fa;1;63;88;68;0.77273;0.91869;0.81769;62.47092
fa;1;64;71;46;0.64789;0.91333;0.83006;42.01318
fa;1;65;67;44;0.65672;0.87319;0.83546;38.42036
fa;1;66;83;48;0.57831;0.86280;0.79613;41.41440
fa;1;67;87;36;0.41379;0.73797;0.73797;26.56692
fa;1;68;67;31;0.46269;0.73521;0.73521;22.79151
fa;1;69;81;30;0.37037;0.75160;0.72588;22.54800
fa;1;70;90;24;0.26667;0.74265;0.74265;17.82360
fa;1;71;85;28;0.32941;0.60404;0.60404;16.91312
fa;1;72;92;28;0.30435;0.55301;0.55301;15.48428
fa;1;73;91;26;0.28571;0.58196;0.58196;15.13096
fa;1;74;87;12;0.13793;0.48083;0.48083;5.76996
fa;2;23;13;12;0.92308;0.75024;0.58358;9.00288
fa;2;24;44;41;0.93182;0.62611;0.62318;25.67051
fa;2;25;136;130;0.95588;0.83789;0.79103;108.92570
fa;2;26;216;201;0.93056;0.91901;0.87758;184.72101
fa;2;27;326;311;0.95399;0.91681;0.80177;285.12791
fa;2;28;348;332;0.95402;0.94033;0.78274;312.18956
fa;2;29;393;373;0.94911;0.93691;0.78178;349.46743
fa;2;30;384;364;0.94792;0.93377;0.75428;339.89228
fa;2;31;378;359;0.94974;0.94302;0.80021;338.54418
fa;2;32;344;325;0.94477;0.94759;0.76279;307.96675
fa;2;33;317;295;0.93060;0.91763;0.70249;270.70085
fa;2;34;322;299;0.92857;0.94552;0.76024;282.71048
fa;2;35;335;308;0.91940;0.91467;0.76414;281.71836
fa;2;36;302;277;0.91722;0.91882;0.79833;254.51314
fa;2;37;302;285;0.94371;0.92232;0.79338;262.86120
fa;2;38;250;234;0.93600;0.91378;0.80626;213.82452
fa;2;39;241;224;0.92946;0.92055;0.81245;206.20320
fa;2;40;276;258;0.93478;0.92635;0.83500;238.99830
fa;2;41;248;235;0.94758;0.91395;0.81394;214.77825
fa;2;42;247;228;0.92308;0.91654;0.80884;208.97112
fa;2;43;220;203;0.92273;0.92926;0.86194;188.63978
fa;2;44;211;196;0.92891;0.91592;0.82617;179.52032
fa;2;45;225;205;0.91111;0.91754;0.83523;188.09570
fa;2;46;259;236;0.91120;0.94539;0.85274;223.11204
fa;2;47;307;282;0.91857;0.92603;0.85219;261.14046
fa;2;48;291;267;0.91753;0.90648;0.86082;242.03016
fa;2;49;334;304;0.91018;0.93936;0.84976;285.56544
fa;2;50;363;333;0.91736;0.93989;0.87735;312.98337
fa;2;51;348;311;0.89368;0.93791;0.84452;291.69001
fa;2;52;337;304;0.90208;0.93282;0.85444;283.57728
fa;2;53;289;251;0.86851;0.92606;0.84902;232.44106
fa;2;54;334;301;0.90120;0.91976;0.83432;276.84776
fa;2;55;325;288;0.88615;0.90482;0.83786;260.58816
fa;2;56;287;260;0.90592;0.89517;0.83243;232.74420
fa;2;57;298;265;0.88926;0.91122;0.82233;241.47330
fa;2;58;278;243;0.87410;0.91389;0.83531;222.07527
fa;2;59;262;231;0.88168;0.91304;0.83305;210.91224
fa;2;60;231;199;0.86147;0.89872;0.83849;178.84528
fa;2;61;238;201;0.84454;0.89684;0.80946;180.26484
fa;2;62;222;164;0.73874;0.87121;0.78503;142.87844
fa;2;63;221;145;0.65611;0.86213;0.82768;125.00885
fa;2;64;198;115;0.58081;0.81393;0.74272;93.60195
fa;2;65;245;126;0.51429;0.85313;0.73008;107.49438
fa;2;66;214;82;0.38318;0.80034;0.70901;65.62788
fa;2;67;199;60;0.30151;0.66041;0.64583;39.62460
fa;2;68;212;53;0.25000;0.59112;0.59112;31.32936
fa;2;69;219;43;0.19635;0.54346;0.52020;23.36878
fa;2;70;208;38;0.18269;0.49653;0.49653;18.86814
fa;2;71;199;34;0.17085;0.50692;0.50692;17.23528
fa;2;72;207;23;0.11111;0.48430;0.48430;11.13890
fa;2;73;235;33;0.14043;0.38348;0.38348;12.65484
fa;2;74;239;24;0.10042;0.45037;0.45037;10.80888
gr;1;24;54;49;0.90741;0.88963;0.87717;43.59187
gr;1;25;159;153;0.96226;0.89209;0.87108;136.48977
gr;1;26;246;239;0.97154;0.94277;0.90039;225.32203
gr;1;27;334;321;0.96108;0.96800;0.92185;310.72800
gr;1;28;310;301;0.97097;0.97866;0.92352;294.57666
gr;1;29;326;316;0.96933;0.96030;0.90005;303.45480
gr;1;30;363;356;0.98072;0.96892;0.88038;344.93552
gr;1;31;403;394;0.97767;0.98129;0.89507;386.62826
gr;1;32;337;331;0.98220;0.98999;0.92107;327.68669
gr;1;33;313;305;0.97444;0.98428;0.88280;300.20540
gr;1;34;275;271;0.98545;0.98340;0.87861;266.50140
gr;1;35;287;276;0.96167;0.99340;0.88749;274.17840
gr;1;36;308;299;0.97078;0.98419;0.87892;294.27281
gr;1;37;346;336;0.97110;0.98091;0.89001;329.58576
gr;1;38;343;334;0.97376;0.98100;0.90742;327.65400
gr;1;39;371;367;0.98922;0.97556;0.90344;358.03052
gr;1;40;376;365;0.97074;0.98494;0.93674;359.50310
gr;1;41;387;376;0.97158;0.97972;0.90976;368.37472
gr;1;42;415;402;0.96867;0.98550;0.93179;396.17100
gr;1;43;415;401;0.96627;0.98133;0.92234;393.51333
gr;1;44;436;421;0.96560;0.98021;0.92309;412.66841
gr;1;45;483;471;0.97516;0.97817;0.93348;460.71807
gr;1;46;510;502;0.98431;0.98750;0.92655;495.72500
gr;1;47;567;554;0.97707;0.97930;0.91328;542.53220
gr;1;48;604;581;0.96192;0.98489;0.93553;572.22109
gr;1;49;614;592;0.96417;0.97830;0.94443;579.15360
gr;1;50;564;547;0.96986;0.97908;0.92920;535.55676
gr;1;51;540;522;0.96667;0.98022;0.93003;511.67484
gr;1;52;524;497;0.94847;0.97599;0.93003;485.06703
gr;1;53;467;440;0.94218;0.96173;0.91721;423.16120
gr;1;54;364;346;0.95055;0.97540;0.93355;337.48840
gr;1;55;277;257;0.92780;0.97424;0.91149;250.37968
gr;1;56;310;296;0.95484;0.97217;0.91718;287.76232
gr;1;57;248;228;0.91935;0.94605;0.87166;215.69940
gr;1;58;265;241;0.90943;0.95678;0.86816;230.58398
gr;1;59;256;230;0.89844;0.91961;0.85520;211.51030
gr;1;60;288;259;0.89931;0.96265;0.90876;249.32635
gr;1;61;310;285;0.91935;0.95176;0.91324;271.25160
gr;1;62;371;301;0.81132;0.93061;0.86727;280.11361
gr;1;63;421;304;0.72209;0.92094;0.86296;279.96576
gr;1;64;491;315;0.64155;0.88222;0.82143;277.89930
gr;1;65;491;261;0.53157;0.84659;0.81062;220.95999
gr;1;66;549;236;0.42987;0.78915;0.72034;186.23940
gr;1;67;639;247;0.38654;0.64170;0.62269;158.49990
gr;1;68;687;218;0.31732;0.58635;0.57322;127.82430
gr;1;69;763;198;0.25950;0.57806;0.56796;114.45588
gr;1;70;712;157;0.22051;0.53306;0.53306;83.69042
gr;1;71;647;137;0.21175;0.50813;0.50813;69.61381
gr;1;72;550;97;0.17636;0.50389;0.50389;48.87733
gr;1;73;632;119;0.18829;0.45535;0.45535;54.18665
gr;1;74;656;99;0.15091;0.41074;0.41074;40.66326
gr;2;23;1;1;1.00000;0.06670;0.06670;0.06670
gr;2;24;283;274;0.96820;0.90428;0.82547;247.77272
gr;2;25;712;678;0.95225;0.93218;0.84799;632.01804
gr;2;26;926;890;0.96112;0.94405;0.84803;840.20450
gr;2;27;1041;996;0.95677;0.97077;0.80453;966.88692
gr;2;28;1143;1098;0.96063;0.96264;0.76674;1056.97872
gr;2;29;1097;1061;0.96718;0.96357;0.74749;1022.34777
gr;2;30;1141;1103;0.96670;0.97046;0.75427;1070.41738
gr;2;31;1108;1048;0.94585;0.96216;0.75914;1008.34368
gr;2;32;1062;1018;0.95857;0.96218;0.73638;979.49924
gr;2;33;962;911;0.94699;0.96972;0.78464;883.41492
gr;2;34;844;805;0.95379;0.96125;0.76137;773.80625
gr;2;35;983;944;0.96033;0.96328;0.79596;909.33632
gr;2;36;965;928;0.96166;0.95337;0.81079;884.72736
gr;2;37;958;922;0.96242;0.95501;0.82067;880.51922
gr;2;38;971;935;0.96292;0.95553;0.83357;893.42055
gr;2;39;1076;1021;0.94888;0.95125;0.85468;971.22625
gr;2;40;1034;986;0.95358;0.95196;0.84862;938.63256
gr;2;41;1046;982;0.93881;0.94895;0.86648;931.86890
gr;2;42;1151;1085;0.94266;0.95922;0.87735;1040.75370
gr;2;43;1130;1071;0.94779;0.94518;0.86431;1012.28778
gr;2;44;1181;1126;0.95343;0.95404;0.87646;1074.24904
gr;2;45;1166;1103;0.94597;0.94811;0.87424;1045.76533
gr;2;46;1216;1135;0.93339;0.95302;0.85780;1081.67770
gr;2;47;1335;1261;0.94457;0.94692;0.87221;1194.06612
gr;2;48;1338;1259;0.94096;0.94533;0.87164;1190.17047
gr;2;49;1339;1263;0.94324;0.95283;0.87483;1203.42429
gr;2;50;1291;1200;0.92951;0.94101;0.85598;1129.21200
gr;2;51;1142;1055;0.92382;0.93824;0.85430;989.84320
gr;2;52;1157;1067;0.92221;0.93823;0.86898;1001.09141
gr;2;53;1105;1019;0.92217;0.93507;0.85957;952.83633
gr;2;54;1012;929;0.91798;0.94008;0.87132;873.33432
gr;2;55;953;845;0.88667;0.92589;0.85715;782.37705
gr;2;56;895;799;0.89274;0.91546;0.82087;731.45254
gr;2;57;781;706;0.90397;0.90810;0.83246;641.11860
gr;2;58;733;663;0.90450;0.90405;0.81588;599.38515
gr;2;59;769;691;0.89857;0.90875;0.83554;627.94625
gr;2;60;826;734;0.88862;0.92389;0.85853;678.13526
gr;2;61;899;791;0.87987;0.94146;0.86544;744.69486
gr;2;62;981;747;0.76147;0.88394;0.80206;660.30318
gr;2;63;1041;683;0.65610;0.88329;0.81679;603.28707
gr;2;64;955;553;0.57906;0.84130;0.75260;465.23890
gr;2;65;1007;427;0.42403;0.81968;0.74764;350.00336
gr;2;66;1068;315;0.29494;0.78052;0.70580;245.86380
gr;2;67;1207;256;0.21210;0.61203;0.58812;156.67968
gr;2;68;1298;197;0.15177;0.50801;0.49972;100.07797
gr;2;69;1188;158;0.13300;0.46457;0.45951;73.40206
gr;2;70;1062;115;0.10829;0.42916;0.42916;49.35340
gr;2;71;1001;105;0.10490;0.41747;0.41747;43.83435
gr;2;72;1032;97;0.09399;0.35406;0.35406;34.34382
gr;2;73;1135;81;0.07137;0.37053;0.37053;30.01293
